[nltk_data] Downloading package punkt to /home/anurag/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
/home/anurag/anaconda3/envs/med_vqa/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2354: FutureWarning: The `pad_to_max_length` argument is deprecated and will be removed in a future version, use `padding=True` or `padding='longest'` to pad to the longest sequence in the batch, or use `padding='max_length'` to pad to a max length. In this case, you can give a specific length with `max_length` (e.g. `max_length=45`) or leave max_length to None to pad to the maximal input size of the model (e.g. 512 for Bert).
  warnings.warn(
178
device cuda:1
Epoch 0/199
----------
| TRAIN SET | Epoch [01/200], Step[0000/0444], Loss: 6.1042, Top 1 Acc: 0.0000, Top 5 Acc: 0.0058, Bleu: 0.0000
| TRAIN SET | Epoch [179/200], Step[0000/0444], Loss: 0.4597, Top 1 Acc: 0.8181, Top 5 Acc: 0.9089, Bleu: 0.4809
| TRAIN SET | Epoch [179/200], Step[0010/0444], Loss: 0.5492, Top 1 Acc: 0.7984, Top 5 Acc: 0.9089, Bleu: 0.4618
| TRAIN SET | Epoch [179/200], Step[0020/0444], Loss: 0.6786, Top 1 Acc: 0.7926, Top 5 Acc: 0.9118, Bleu: 0.4549
| TRAIN SET | Epoch [179/200], Step[0030/0444], Loss: 0.5798, Top 1 Acc: 0.7672, Top 5 Acc: 0.9002, Bleu: 0.4715
| TRAIN SET | Epoch [179/200], Step[0040/0444], Loss: 0.8053, Top 1 Acc: 0.6978, Top 5 Acc: 0.8933, Bleu: 0.3901
| TRAIN SET | Epoch [179/200], Step[0050/0444], Loss: 0.7514, Top 1 Acc: 0.7475, Top 5 Acc: 0.9205, Bleu: 0.4688
| TRAIN SET | Epoch [179/200], Step[0060/0444], Loss: 0.7577, Top 1 Acc: 0.7486, Top 5 Acc: 0.8991, Bleu: 0.4660
| TRAIN SET | Epoch [179/200], Step[0070/0444], Loss: 0.4364, Top 1 Acc: 0.7926, Top 5 Acc: 0.9147, Bleu: 0.5221
| TRAIN SET | Epoch [179/200], Step[0080/0444], Loss: 0.4914, Top 1 Acc: 0.8111, Top 5 Acc: 0.9118, Bleu: 0.3781
| TRAIN SET | Epoch [179/200], Step[0090/0444], Loss: 0.5589, Top 1 Acc: 0.8089, Top 5 Acc: 0.9252, Bleu: 0.4781
| TRAIN SET | Epoch [179/200], Step[0100/0444], Loss: 0.4925, Top 1 Acc: 0.8348, Top 5 Acc: 0.9100, Bleu: 0.4826
| TRAIN SET | Epoch [179/200], Step[0110/0444], Loss: 0.4986, Top 1 Acc: 0.7955, Top 5 Acc: 0.9147, Bleu: 0.5051
| TRAIN SET | Epoch [179/200], Step[0120/0444], Loss: 0.7333, Top 1 Acc: 0.7007, Top 5 Acc: 0.9129, Bleu: 0.4908
| TRAIN SET | Epoch [179/200], Step[0130/0444], Loss: 0.5233, Top 1 Acc: 0.7770, Top 5 Acc: 0.8962, Bleu: 0.4978
| TRAIN SET | Epoch [179/200], Step[0140/0444], Loss: 0.5374, Top 1 Acc: 0.7446, Top 5 Acc: 0.9187, Bleu: 0.4306
| TRAIN SET | Epoch [179/200], Step[0150/0444], Loss: 0.7782, Top 1 Acc: 0.7348, Top 5 Acc: 0.9245, Bleu: 0.3967
| TRAIN SET | Epoch [179/200], Step[0160/0444], Loss: 0.4761, Top 1 Acc: 0.8042, Top 5 Acc: 0.9205, Bleu: 0.4928
| TRAIN SET | Epoch [179/200], Step[0170/0444], Loss: 0.5255, Top 1 Acc: 0.7759, Top 5 Acc: 0.9449, Bleu: 0.4571
| TRAIN SET | Epoch [179/200], Step[0180/0444], Loss: 0.6771, Top 1 Acc: 0.7545, Top 5 Acc: 0.9147, Bleu: 0.4411
| TRAIN SET | Epoch [179/200], Step[0190/0444], Loss: 0.5370, Top 1 Acc: 0.8129, Top 5 Acc: 0.9292, Bleu: 0.4790
| TRAIN SET | Epoch [179/200], Step[0200/0444], Loss: 0.6345, Top 1 Acc: 0.7446, Top 5 Acc: 0.9303, Bleu: 0.3925
| TRAIN SET | Epoch [179/200], Step[0210/0444], Loss: 0.5544, Top 1 Acc: 0.7955, Top 5 Acc: 0.8904, Bleu: 0.4402
| TRAIN SET | Epoch [179/200], Step[0220/0444], Loss: 0.6814, Top 1 Acc: 0.7261, Top 5 Acc: 0.9020, Bleu: 0.4145
| TRAIN SET | Epoch [179/200], Step[0230/0444], Loss: 0.7486, Top 1 Acc: 0.7192, Top 5 Acc: 0.9147, Bleu: 0.4170
| TRAIN SET | Epoch [179/200], Step[0240/0444], Loss: 0.4540, Top 1 Acc: 0.8239, Top 5 Acc: 0.9263, Bleu: 0.4667
| TRAIN SET | Epoch [179/200], Step[0250/0444], Loss: 0.5396, Top 1 Acc: 0.7712, Top 5 Acc: 0.9118, Bleu: 0.4358
| TRAIN SET | Epoch [179/200], Step[0260/0444], Loss: 0.5706, Top 1 Acc: 0.7712, Top 5 Acc: 0.9002, Bleu: 0.4664
| TRAIN SET | Epoch [179/200], Step[0270/0444], Loss: 0.4454, Top 1 Acc: 0.8239, Top 5 Acc: 0.9361, Bleu: 0.4725
| TRAIN SET | Epoch [179/200], Step[0280/0444], Loss: 0.4012, Top 1 Acc: 0.8118, Top 5 Acc: 0.9449, Bleu: 0.4940
| TRAIN SET | Epoch [179/200], Step[0290/0444], Loss: 0.7068, Top 1 Acc: 0.7585, Top 5 Acc: 0.9060, Bleu: 0.4201
| TRAIN SET | Epoch [179/200], Step[0300/0444], Loss: 0.5403, Top 1 Acc: 0.7515, Top 5 Acc: 0.9118, Bleu: 0.5007
| TRAIN SET | Epoch [179/200], Step[0310/0444], Loss: 0.6176, Top 1 Acc: 0.7770, Top 5 Acc: 0.9303, Bleu: 0.4546
| TRAIN SET | Epoch [179/200], Step[0320/0444], Loss: 0.5580, Top 1 Acc: 0.8111, Top 5 Acc: 0.9361, Bleu: 0.4388
| TRAIN SET | Epoch [179/200], Step[0330/0444], Loss: 0.6838, Top 1 Acc: 0.7486, Top 5 Acc: 0.8991, Bleu: 0.4210
| TRAIN SET | Epoch [179/200], Step[0340/0444], Loss: 0.6661, Top 1 Acc: 0.7585, Top 5 Acc: 0.9100, Bleu: 0.4687
| TRAIN SET | Epoch [179/200], Step[0350/0444], Loss: 0.5073, Top 1 Acc: 0.8308, Top 5 Acc: 0.9187, Bleu: 0.4946
| TRAIN SET | Epoch [179/200], Step[0360/0444], Loss: 0.5867, Top 1 Acc: 0.7632, Top 5 Acc: 0.9234, Bleu: 0.4165
| TRAIN SET | Epoch [179/200], Step[0370/0444], Loss: 0.6522, Top 1 Acc: 0.7301, Top 5 Acc: 0.9303, Bleu: 0.3804
| TRAIN SET | Epoch [179/200], Step[0380/0444], Loss: 0.7926, Top 1 Acc: 0.7857, Top 5 Acc: 0.9147, Bleu: 0.5141
| TRAIN SET | Epoch [179/200], Step[0390/0444], Loss: 0.9005, Top 1 Acc: 0.6422, Top 5 Acc: 0.8631, Bleu: 0.3817
| TRAIN SET | Epoch [179/200], Step[0400/0444], Loss: 0.5977, Top 1 Acc: 0.7243, Top 5 Acc: 0.8944, Bleu: 0.4816
| TRAIN SET | Epoch [179/200], Step[0410/0444], Loss: 0.4704, Top 1 Acc: 0.8170, Top 5 Acc: 0.9274, Bleu: 0.4946
| TRAIN SET | Epoch [179/200], Step[0420/0444], Loss: 0.4479, Top 1 Acc: 0.8308, Top 5 Acc: 0.9118, Bleu: 0.5137
| TRAIN SET | Epoch [179/200], Step[0430/0444], Loss: 0.5976, Top 1 Acc: 0.7457, Top 5 Acc: 0.8973, Bleu: 0.4172
| TRAIN SET | Epoch [179/200], Step[0440/0444], Loss: 0.5414, Top 1 Acc: 0.8053, Top 5 Acc: 0.9274, Bleu: 0.5467
train Loss: 0.5919 Top 1 Acc: 0.7790 Top 5 Acc: 0.9154 Bleu: 0.4627
| VALID SET | Epoch [179/200], Step[0000/0031], Loss: 0.6439, Top 1 Acc: 0.6875, Top 5 Acc: 0.9219, Bleu: 0.4738
| VALID SET | Epoch [179/200], Step[0010/0031], Loss: 0.7440, Top 1 Acc: 0.6250, Top 5 Acc: 0.9531, Bleu: 0.4150
| VALID SET | Epoch [179/200], Step[0020/0031], Loss: 0.7612, Top 1 Acc: 0.6094, Top 5 Acc: 0.8906, Bleu: 0.3558
| VALID SET | Epoch [179/200], Step[0030/0031], Loss: 0.8540, Top 1 Acc: 0.6250, Top 5 Acc: 0.8906, Bleu: 0.3418
valid Loss: 0.8109 Top 1 Acc: 0.6735 Top 5 Acc: 0.9220 Bleu: 0.3933
Epoch 179/199
----------
| TRAIN SET | Epoch [180/200], Step[0000/0444], Loss: 0.3908, Top 1 Acc: 0.8609, Top 5 Acc: 0.9390, Bleu: 0.5220
| TRAIN SET | Epoch [180/200], Step[0010/0444], Loss: 0.4808, Top 1 Acc: 0.8013, Top 5 Acc: 0.9332, Bleu: 0.4829
| TRAIN SET | Epoch [180/200], Step[0020/0444], Loss: 0.4720, Top 1 Acc: 0.7886, Top 5 Acc: 0.9303, Bleu: 0.4959
| TRAIN SET | Epoch [180/200], Step[0030/0444], Loss: 0.7295, Top 1 Acc: 0.7464, Top 5 Acc: 0.9165, Bleu: 0.4519
| TRAIN SET | Epoch [180/200], Step[0040/0444], Loss: 0.5902, Top 1 Acc: 0.7712, Top 5 Acc: 0.9129, Bleu: 0.4937
| TRAIN SET | Epoch [180/200], Step[0050/0444], Loss: 0.5390, Top 1 Acc: 0.7545, Top 5 Acc: 0.9187, Bleu: 0.4828
| TRAIN SET | Epoch [180/200], Step[0060/0444], Loss: 0.4101, Top 1 Acc: 0.8326, Top 5 Acc: 0.9303, Bleu: 0.5225
| TRAIN SET | Epoch [180/200], Step[0070/0444], Loss: 0.6536, Top 1 Acc: 0.7377, Top 5 Acc: 0.9020, Bleu: 0.3712
| TRAIN SET | Epoch [180/200], Step[0080/0444], Loss: 0.5619, Top 1 Acc: 0.8053, Top 5 Acc: 0.9245, Bleu: 0.4684
| TRAIN SET | Epoch [180/200], Step[0090/0444], Loss: 0.4367, Top 1 Acc: 0.8366, Top 5 Acc: 0.9274, Bleu: 0.5130
| TRAIN SET | Epoch [180/200], Step[0100/0444], Loss: 0.3961, Top 1 Acc: 0.7984, Top 5 Acc: 0.9274, Bleu: 0.4724
| TRAIN SET | Epoch [180/200], Step[0110/0444], Loss: 0.4769, Top 1 Acc: 0.8053, Top 5 Acc: 0.9216, Bleu: 0.4470
| TRAIN SET | Epoch [180/200], Step[0120/0444], Loss: 0.5231, Top 1 Acc: 0.8326, Top 5 Acc: 0.9390, Bleu: 0.4466
| TRAIN SET | Epoch [180/200], Step[0130/0444], Loss: 0.4981, Top 1 Acc: 0.7759, Top 5 Acc: 0.9245, Bleu: 0.4121
| TRAIN SET | Epoch [180/200], Step[0140/0444], Loss: 0.4470, Top 1 Acc: 0.7839, Top 5 Acc: 0.8933, Bleu: 0.3995
| TRAIN SET | Epoch [180/200], Step[0150/0444], Loss: 0.7239, Top 1 Acc: 0.7203, Top 5 Acc: 0.9089, Bleu: 0.4464
| TRAIN SET | Epoch [180/200], Step[0160/0444], Loss: 0.4919, Top 1 Acc: 0.8482, Top 5 Acc: 0.9420, Bleu: 0.5013
| TRAIN SET | Epoch [180/200], Step[0170/0444], Loss: 0.7086, Top 1 Acc: 0.7759, Top 5 Acc: 0.9176, Bleu: 0.4448
| TRAIN SET | Epoch [180/200], Step[0180/0444], Loss: 0.5281, Top 1 Acc: 0.8060, Top 5 Acc: 0.9350, Bleu: 0.5014
| TRAIN SET | Epoch [180/200], Step[0190/0444], Loss: 0.5775, Top 1 Acc: 0.8111, Top 5 Acc: 0.8806, Bleu: 0.5234
| TRAIN SET | Epoch [180/200], Step[0200/0444], Loss: 0.4915, Top 1 Acc: 0.8239, Top 5 Acc: 0.8991, Bleu: 0.4566
| TRAIN SET | Epoch [180/200], Step[0210/0444], Loss: 0.5458, Top 1 Acc: 0.8493, Top 5 Acc: 0.9089, Bleu: 0.4858
| TRAIN SET | Epoch [180/200], Step[0220/0444], Loss: 0.5107, Top 1 Acc: 0.8199, Top 5 Acc: 0.9332, Bleu: 0.5044
| TRAIN SET | Epoch [180/200], Step[0230/0444], Loss: 0.5677, Top 1 Acc: 0.7712, Top 5 Acc: 0.9031, Bleu: 0.4462
| TRAIN SET | Epoch [180/200], Step[0240/0444], Loss: 0.4153, Top 1 Acc: 0.8013, Top 5 Acc: 0.9274, Bleu: 0.4554
| TRAIN SET | Epoch [180/200], Step[0250/0444], Loss: 0.7226, Top 1 Acc: 0.7243, Top 5 Acc: 0.8857, Bleu: 0.4551
| TRAIN SET | Epoch [180/200], Step[0260/0444], Loss: 0.6484, Top 1 Acc: 0.7654, Top 5 Acc: 0.9118, Bleu: 0.4261
| TRAIN SET | Epoch [180/200], Step[0270/0444], Loss: 0.6050, Top 1 Acc: 0.7475, Top 5 Acc: 0.9332, Bleu: 0.4762
| TRAIN SET | Epoch [180/200], Step[0280/0444], Loss: 0.4805, Top 1 Acc: 0.8170, Top 5 Acc: 0.9049, Bleu: 0.4303
| TRAIN SET | Epoch [180/200], Step[0290/0444], Loss: 0.5214, Top 1 Acc: 0.8042, Top 5 Acc: 0.9078, Bleu: 0.4977
| TRAIN SET | Epoch [180/200], Step[0300/0444], Loss: 0.5506, Top 1 Acc: 0.7719, Top 5 Acc: 0.9136, Bleu: 0.3898
| TRAIN SET | Epoch [180/200], Step[0310/0444], Loss: 0.4901, Top 1 Acc: 0.7770, Top 5 Acc: 0.9361, Bleu: 0.4167
| TRAIN SET | Epoch [180/200], Step[0320/0444], Loss: 0.5051, Top 1 Acc: 0.7944, Top 5 Acc: 0.9176, Bleu: 0.5031
| TRAIN SET | Epoch [180/200], Step[0330/0444], Loss: 0.6819, Top 1 Acc: 0.7730, Top 5 Acc: 0.9205, Bleu: 0.4831
| TRAIN SET | Epoch [180/200], Step[0340/0444], Loss: 0.7247, Top 1 Acc: 0.7221, Top 5 Acc: 0.9107, Bleu: 0.4801
| TRAIN SET | Epoch [180/200], Step[0350/0444], Loss: 0.4793, Top 1 Acc: 0.8424, Top 5 Acc: 0.9234, Bleu: 0.4837
| TRAIN SET | Epoch [180/200], Step[0360/0444], Loss: 0.3495, Top 1 Acc: 0.8707, Top 5 Acc: 0.9361, Bleu: 0.5014
| TRAIN SET | Epoch [180/200], Step[0370/0444], Loss: 0.4791, Top 1 Acc: 0.8580, Top 5 Acc: 0.9303, Bleu: 0.5375
| TRAIN SET | Epoch [180/200], Step[0380/0444], Loss: 0.4935, Top 1 Acc: 0.7562, Top 5 Acc: 0.9332, Bleu: 0.4700
| TRAIN SET | Epoch [180/200], Step[0390/0444], Loss: 0.5774, Top 1 Acc: 0.7174, Top 5 Acc: 0.9060, Bleu: 0.4328
| TRAIN SET | Epoch [180/200], Step[0400/0444], Loss: 0.5779, Top 1 Acc: 0.7788, Top 5 Acc: 0.9292, Bleu: 0.4057
| TRAIN SET | Epoch [180/200], Step[0410/0444], Loss: 0.6873, Top 1 Acc: 0.7301, Top 5 Acc: 0.8933, Bleu: 0.4322
| TRAIN SET | Epoch [180/200], Step[0420/0444], Loss: 0.4696, Top 1 Acc: 0.8638, Top 5 Acc: 0.9449, Bleu: 0.4542
| TRAIN SET | Epoch [180/200], Step[0430/0444], Loss: 0.6256, Top 1 Acc: 0.6734, Top 5 Acc: 0.9187, Bleu: 0.3718
| TRAIN SET | Epoch [180/200], Step[0440/0444], Loss: 0.7197, Top 1 Acc: 0.7643, Top 5 Acc: 0.9205, Bleu: 0.5004
train Loss: 0.5569 Top 1 Acc: 0.7898 Top 5 Acc: 0.9171 Bleu: 0.4703
| VALID SET | Epoch [180/200], Step[0000/0031], Loss: 1.0768, Top 1 Acc: 0.5469, Top 5 Acc: 0.8594, Bleu: 0.3228
| VALID SET | Epoch [180/200], Step[0010/0031], Loss: 0.7864, Top 1 Acc: 0.7344, Top 5 Acc: 0.9062, Bleu: 0.3693
| VALID SET | Epoch [180/200], Step[0020/0031], Loss: 1.1305, Top 1 Acc: 0.5312, Top 5 Acc: 0.8438, Bleu: 0.3423
| VALID SET | Epoch [180/200], Step[0030/0031], Loss: 1.0102, Top 1 Acc: 0.6250, Top 5 Acc: 0.8125, Bleu: 0.3766
valid Loss: 0.8384 Top 1 Acc: 0.6650 Top 5 Acc: 0.9180 Bleu: 0.3903
Epoch 180/199
----------
| TRAIN SET | Epoch [181/200], Step[0000/0444], Loss: 0.5902, Top 1 Acc: 0.7712, Top 5 Acc: 0.9031, Bleu: 0.4972
| TRAIN SET | Epoch [181/200], Step[0010/0444], Loss: 0.5232, Top 1 Acc: 0.7545, Top 5 Acc: 0.9205, Bleu: 0.4308
| TRAIN SET | Epoch [181/200], Step[0020/0444], Loss: 0.5328, Top 1 Acc: 0.7603, Top 5 Acc: 0.9303, Bleu: 0.4030
| TRAIN SET | Epoch [181/200], Step[0030/0444], Loss: 0.4791, Top 1 Acc: 0.8152, Top 5 Acc: 0.9303, Bleu: 0.4849
| TRAIN SET | Epoch [181/200], Step[0040/0444], Loss: 0.5321, Top 1 Acc: 0.7984, Top 5 Acc: 0.9176, Bleu: 0.4413
| TRAIN SET | Epoch [181/200], Step[0050/0444], Loss: 0.4029, Top 1 Acc: 0.8071, Top 5 Acc: 0.9390, Bleu: 0.5061
| TRAIN SET | Epoch [181/200], Step[0060/0444], Loss: 0.5087, Top 1 Acc: 0.7632, Top 5 Acc: 0.9009, Bleu: 0.4140
| TRAIN SET | Epoch [181/200], Step[0070/0444], Loss: 0.4844, Top 1 Acc: 0.8024, Top 5 Acc: 0.9332, Bleu: 0.4198
| TRAIN SET | Epoch [181/200], Step[0080/0444], Loss: 0.4213, Top 1 Acc: 0.8123, Top 5 Acc: 0.9129, Bleu: 0.5191
| TRAIN SET | Epoch [181/200], Step[0090/0444], Loss: 0.4473, Top 1 Acc: 0.7926, Top 5 Acc: 0.9303, Bleu: 0.4792
| TRAIN SET | Epoch [181/200], Step[0100/0444], Loss: 0.5333, Top 1 Acc: 0.7614, Top 5 Acc: 0.8806, Bleu: 0.4512
| TRAIN SET | Epoch [181/200], Step[0110/0444], Loss: 0.5434, Top 1 Acc: 0.7683, Top 5 Acc: 0.9118, Bleu: 0.5552
| TRAIN SET | Epoch [181/200], Step[0120/0444], Loss: 0.4476, Top 1 Acc: 0.8707, Top 5 Acc: 0.9420, Bleu: 0.4480
| TRAIN SET | Epoch [181/200], Step[0130/0444], Loss: 0.4809, Top 1 Acc: 0.8170, Top 5 Acc: 0.9332, Bleu: 0.5255
| TRAIN SET | Epoch [181/200], Step[0140/0444], Loss: 0.6013, Top 1 Acc: 0.7926, Top 5 Acc: 0.8904, Bleu: 0.4143
| TRAIN SET | Epoch [181/200], Step[0150/0444], Loss: 0.7114, Top 1 Acc: 0.7446, Top 5 Acc: 0.9136, Bleu: 0.4738
| TRAIN SET | Epoch [181/200], Step[0160/0444], Loss: 0.5469, Top 1 Acc: 0.7955, Top 5 Acc: 0.9321, Bleu: 0.4513
| TRAIN SET | Epoch [181/200], Step[0170/0444], Loss: 0.5535, Top 1 Acc: 0.7828, Top 5 Acc: 0.9118, Bleu: 0.4122
| TRAIN SET | Epoch [181/200], Step[0180/0444], Loss: 0.4240, Top 1 Acc: 0.8129, Top 5 Acc: 0.9379, Bleu: 0.4725
| TRAIN SET | Epoch [181/200], Step[0190/0444], Loss: 0.5168, Top 1 Acc: 0.7817, Top 5 Acc: 0.9176, Bleu: 0.4620
| TRAIN SET | Epoch [181/200], Step[0200/0444], Loss: 0.5529, Top 1 Acc: 0.8053, Top 5 Acc: 0.9060, Bleu: 0.4825
| TRAIN SET | Epoch [181/200], Step[0210/0444], Loss: 0.4313, Top 1 Acc: 0.8071, Top 5 Acc: 0.9390, Bleu: 0.4697
| TRAIN SET | Epoch [181/200], Step[0220/0444], Loss: 0.5097, Top 1 Acc: 0.8082, Top 5 Acc: 0.9303, Bleu: 0.4698
| TRAIN SET | Epoch [181/200], Step[0230/0444], Loss: 0.5918, Top 1 Acc: 0.7908, Top 5 Acc: 0.8817, Bleu: 0.4987
| TRAIN SET | Epoch [181/200], Step[0240/0444], Loss: 0.5980, Top 1 Acc: 0.7926, Top 5 Acc: 0.9049, Bleu: 0.4430
| TRAIN SET | Epoch [181/200], Step[0250/0444], Loss: 0.4036, Top 1 Acc: 0.8013, Top 5 Acc: 0.9332, Bleu: 0.5299
| TRAIN SET | Epoch [181/200], Step[0260/0444], Loss: 0.7623, Top 1 Acc: 0.8690, Top 5 Acc: 0.9187, Bleu: 0.5235
| TRAIN SET | Epoch [181/200], Step[0270/0444], Loss: 0.3797, Top 1 Acc: 0.8453, Top 5 Acc: 0.9020, Bleu: 0.5191
| TRAIN SET | Epoch [181/200], Step[0280/0444], Loss: 0.6526, Top 1 Acc: 0.7897, Top 5 Acc: 0.9089, Bleu: 0.4559
| TRAIN SET | Epoch [181/200], Step[0290/0444], Loss: 0.5328, Top 1 Acc: 0.8210, Top 5 Acc: 0.9049, Bleu: 0.4964
| TRAIN SET | Epoch [181/200], Step[0300/0444], Loss: 0.8187, Top 1 Acc: 0.7214, Top 5 Acc: 0.8904, Bleu: 0.4253
| TRAIN SET | Epoch [181/200], Step[0310/0444], Loss: 0.5410, Top 1 Acc: 0.8268, Top 5 Acc: 0.9234, Bleu: 0.4690
| TRAIN SET | Epoch [181/200], Step[0320/0444], Loss: 0.5716, Top 1 Acc: 0.8082, Top 5 Acc: 0.9245, Bleu: 0.4509
| TRAIN SET | Epoch [181/200], Step[0330/0444], Loss: 0.5493, Top 1 Acc: 0.8100, Top 5 Acc: 0.9107, Bleu: 0.4244
| TRAIN SET | Epoch [181/200], Step[0340/0444], Loss: 0.4288, Top 1 Acc: 0.8453, Top 5 Acc: 0.9361, Bleu: 0.5390
| TRAIN SET | Epoch [181/200], Step[0350/0444], Loss: 0.5036, Top 1 Acc: 0.8377, Top 5 Acc: 0.9002, Bleu: 0.4495
| TRAIN SET | Epoch [181/200], Step[0360/0444], Loss: 0.6653, Top 1 Acc: 0.7359, Top 5 Acc: 0.9031, Bleu: 0.4750
| TRAIN SET | Epoch [181/200], Step[0370/0444], Loss: 0.4899, Top 1 Acc: 0.7984, Top 5 Acc: 0.8893, Bleu: 0.4534
| TRAIN SET | Epoch [181/200], Step[0380/0444], Loss: 0.5664, Top 1 Acc: 0.8053, Top 5 Acc: 0.9060, Bleu: 0.4562
| TRAIN SET | Epoch [181/200], Step[0390/0444], Loss: 0.3888, Top 1 Acc: 0.8406, Top 5 Acc: 0.9147, Bleu: 0.4829
| TRAIN SET | Epoch [181/200], Step[0400/0444], Loss: 0.6772, Top 1 Acc: 0.7203, Top 5 Acc: 0.9118, Bleu: 0.4300
| TRAIN SET | Epoch [181/200], Step[0410/0444], Loss: 0.6759, Top 1 Acc: 0.7799, Top 5 Acc: 0.8991, Bleu: 0.4386
| TRAIN SET | Epoch [181/200], Step[0420/0444], Loss: 0.8050, Top 1 Acc: 0.6763, Top 5 Acc: 0.9245, Bleu: 0.3734
| TRAIN SET | Epoch [181/200], Step[0430/0444], Loss: 0.7774, Top 1 Acc: 0.7203, Top 5 Acc: 0.8678, Bleu: 0.4044
| TRAIN SET | Epoch [181/200], Step[0440/0444], Loss: 0.6444, Top 1 Acc: 0.7388, Top 5 Acc: 0.9118, Bleu: 0.4309
train Loss: 0.5588 Top 1 Acc: 0.7898 Top 5 Acc: 0.9164 Bleu: 0.4702
| VALID SET | Epoch [181/200], Step[0000/0031], Loss: 0.7537, Top 1 Acc: 0.6094, Top 5 Acc: 0.9062, Bleu: 0.3303
| VALID SET | Epoch [181/200], Step[0010/0031], Loss: 1.1053, Top 1 Acc: 0.5781, Top 5 Acc: 0.8281, Bleu: 0.3568
| VALID SET | Epoch [181/200], Step[0020/0031], Loss: 0.6300, Top 1 Acc: 0.6875, Top 5 Acc: 0.9531, Bleu: 0.4525
| VALID SET | Epoch [181/200], Step[0030/0031], Loss: 1.2422, Top 1 Acc: 0.4531, Top 5 Acc: 0.8438, Bleu: 0.2713
valid Loss: 0.8444 Top 1 Acc: 0.6485 Top 5 Acc: 0.9190 Bleu: 0.3872
Epoch 181/199
----------
| TRAIN SET | Epoch [182/200], Step[0000/0444], Loss: 0.6204, Top 1 Acc: 0.7701, Top 5 Acc: 0.8824, Bleu: 0.4639
| TRAIN SET | Epoch [182/200], Step[0010/0444], Loss: 0.5046, Top 1 Acc: 0.7752, Top 5 Acc: 0.9071, Bleu: 0.4482
| TRAIN SET | Epoch [182/200], Step[0020/0444], Loss: 0.5816, Top 1 Acc: 0.7984, Top 5 Acc: 0.9118, Bleu: 0.4335
| TRAIN SET | Epoch [182/200], Step[0030/0444], Loss: 0.5260, Top 1 Acc: 0.7799, Top 5 Acc: 0.9031, Bleu: 0.5503
| TRAIN SET | Epoch [182/200], Step[0040/0444], Loss: 0.6187, Top 1 Acc: 0.7810, Top 5 Acc: 0.9129, Bleu: 0.4934
| TRAIN SET | Epoch [182/200], Step[0050/0444], Loss: 0.7286, Top 1 Acc: 0.6832, Top 5 Acc: 0.8904, Bleu: 0.4543
| TRAIN SET | Epoch [182/200], Step[0060/0444], Loss: 0.5500, Top 1 Acc: 0.7926, Top 5 Acc: 0.8991, Bleu: 0.4891
| TRAIN SET | Epoch [182/200], Step[0070/0444], Loss: 0.7901, Top 1 Acc: 0.7574, Top 5 Acc: 0.9009, Bleu: 0.4581
| TRAIN SET | Epoch [182/200], Step[0080/0444], Loss: 0.4693, Top 1 Acc: 0.7839, Top 5 Acc: 0.9187, Bleu: 0.4629
| TRAIN SET | Epoch [182/200], Step[0090/0444], Loss: 0.5742, Top 1 Acc: 0.7493, Top 5 Acc: 0.9390, Bleu: 0.4592
| TRAIN SET | Epoch [182/200], Step[0100/0444], Loss: 0.5244, Top 1 Acc: 0.8053, Top 5 Acc: 0.9361, Bleu: 0.3564
| TRAIN SET | Epoch [182/200], Step[0110/0444], Loss: 0.4947, Top 1 Acc: 0.7672, Top 5 Acc: 0.9060, Bleu: 0.4594
| TRAIN SET | Epoch [182/200], Step[0120/0444], Loss: 0.5591, Top 1 Acc: 0.7828, Top 5 Acc: 0.9205, Bleu: 0.4508
| TRAIN SET | Epoch [182/200], Step[0130/0444], Loss: 0.4996, Top 1 Acc: 0.8210, Top 5 Acc: 0.9303, Bleu: 0.4850
| TRAIN SET | Epoch [182/200], Step[0140/0444], Loss: 0.4984, Top 1 Acc: 0.8170, Top 5 Acc: 0.9361, Bleu: 0.4091
| TRAIN SET | Epoch [182/200], Step[0150/0444], Loss: 0.6628, Top 1 Acc: 0.7868, Top 5 Acc: 0.9060, Bleu: 0.4476
| TRAIN SET | Epoch [182/200], Step[0160/0444], Loss: 0.5578, Top 1 Acc: 0.7283, Top 5 Acc: 0.8955, Bleu: 0.4789
| TRAIN SET | Epoch [182/200], Step[0170/0444], Loss: 0.5355, Top 1 Acc: 0.8013, Top 5 Acc: 0.9321, Bleu: 0.4330
| TRAIN SET | Epoch [182/200], Step[0180/0444], Loss: 0.6689, Top 1 Acc: 0.7232, Top 5 Acc: 0.9089, Bleu: 0.4415
| TRAIN SET | Epoch [182/200], Step[0190/0444], Loss: 0.4402, Top 1 Acc: 0.8980, Top 5 Acc: 0.9478, Bleu: 0.6076
| TRAIN SET | Epoch [182/200], Step[0200/0444], Loss: 0.5349, Top 1 Acc: 0.8065, Top 5 Acc: 0.9158, Bleu: 0.4780
| TRAIN SET | Epoch [182/200], Step[0210/0444], Loss: 0.5413, Top 1 Acc: 0.8453, Top 5 Acc: 0.9049, Bleu: 0.5401
| TRAIN SET | Epoch [182/200], Step[0220/0444], Loss: 0.6180, Top 1 Acc: 0.8082, Top 5 Acc: 0.8962, Bleu: 0.4560
